Source;Target;weight
Bran-Stark;Yoren;3
Brandon-Norrey;Jon-Snow;3
Brandon-Norrey;Torghen-Flint;3
Brandon-Stark;Eddard-Stark;19
Brandon-Stark;Lyanna-Stark;4
Brandon-Stark;Petyr-Baelish;14
Brandon-Stark;Rickard-Stark;3
Brandon-Stark;Rickon-Stark;3
Brandon-Stark;Robb-Stark;3
Brandon-Stark;Robert-Baratheon;5
Brea;Brusco;6
Brea;Talea;4
Brella;Sansa-Stark;8
Brella;Shae;4
Brenett;Catelyn-Stark;3
Brienne-of-Tarth;Catelyn-Stark;53
Brienne-of-Tarth;Cersei-Lannister;8
Brienne-of-Tarth;Clarence-Crabb;4
Brienne-of-Tarth;Cleos-Frey;12
Brienne-of-Tarth;Creighton-Longbough;8
Brienne-of-Tarth;Dick-Crabb;21
Brienne-of-Tarth;Dontos-Hollard;7
Brienne-of-Tarth;Edmure-Tully;3
Brienne-of-Tarth;Elder-Brother;4
Brienne-of-Tarth;Elmar-Frey;6
Brienne-of-Tarth;Emmon-Cuy;8
Brienne-of-Tarth;Gendry;6
Brienne-of-Tarth;Hyle-Hunt;17
Brienne-of-Tarth;Illifer;8
Brienne-of-Tarth;Jaime-Lannister;111
Brienne-of-Tarth;Jeyne-Heddle;4
Brienne-of-Tarth;Joffrey-Baratheon;4
Brienne-of-Tarth;Loras-Tyrell;6
Brienne-of-Tarth;Lysa-Arryn;3
Brienne-of-Tarth;Meribald;17
Brienne-of-Tarth;Narbert;6
Brienne-of-Tarth;Podrick-Payne;36
Brienne-of-Tarth;Pyg;4
Brienne-of-Tarth;Qyburn;3
Brienne-of-Tarth;Randyll-Tarly;8
Brienne-of-Tarth;Renly-Baratheon;37
Brienne-of-Tarth;Robar-Royce;3
Brienne-of-Tarth;Robb-Stark;5
Brienne-of-Tarth;Robert-Baratheon;3
Brienne-of-Tarth;Roose-Bolton;11
Brienne-of-Tarth;Sandor-Clegane;12
Brienne-of-Tarth;Sansa-Stark;24
Brienne-of-Tarth;Selwyn-Tarth;4
Brienne-of-Tarth;Shagwell;9
Brienne-of-Tarth;Stannis-Baratheon;5
Brienne-of-Tarth;Timeon;5
Brienne-of-Tarth;Tommen-Baratheon;3
Brienne-of-Tarth;Tyrion-Lannister;7
Brienne-of-Tarth;Tywin-Lannister;3
Brienne-of-Tarth;Vargo-Hoat;4
Brienne-of-Tarth;Vyman;3
Brienne-of-Tarth;Walton;3
Brienne-of-Tarth;Willow-Heddle;5
Bronn;Catelyn-Stark;6
Bronn;Cersei-Lannister;23
Bronn;Chiggen;8
Bronn;Falyse-Stokeworth;3
Bronn;Gregor-Clegane;4
Bronn;Jacelyn-Bywater;7
Bronn;Joffrey-Baratheon;12
Bronn;Lollys-Stokeworth;7
Bronn;Mandon-Moore;8
Bronn;Marillion;4
Bronn;Oberyn-Martell;4
Bronn;Podrick-Payne;20
Bronn;Rodrik-Cassel;4
Bronn;Shae;3
Bronn;Shagga;3
Bronn;Stannis-Baratheon;3
Bronn;Timett;5
Bronn;Tommen-Baratheon;7
Bronn;Tyrion-Lannister;137
Bronn;Tywin-Lannister;7
Bronn;Vardis-Egen;11
Bronn;Varys;12
Bronn;Willis-Wode;5
Brus-Buckler;Malegorn;6
Brus-Buckler;Narbert-Grandison;4
Brus-Buckler;Selyse-Florent;5
Bryce-Caron;Cortnay-Penrose;3
Bryce-Caron;Eldon-Estermont;3
Bryce-Caron;Guyard-Morrigen;5
Bryce-Caron;Renly-Baratheon;7
Bryce-Caron;Stannis-Baratheon;3
Brynden-Rivers;Meera-Reed;3
Brynden-Tully;Catelyn-Stark;29
Brynden-Tully;Daven-Lannister;3
Brynden-Tully;Edmure-Tully;24
Brynden-Tully;Edwyn-Frey;3
Brynden-Tully;Emmon-Frey;7
Brynden-Tully;Hoster-Tully;5
Brynden-Tully;Jaime-Lannister;29
Brynden-Tully;Lyle-Crakehall;4
Brynden-Tully;Lysa-Arryn;10
Brynden-Tully;Nestor-Royce;3
Brynden-Tully;Rickard-Karstark;4
Brynden-Tully;Robb-Stark;27
Brynden-Tully;Ryman-Frey;3
Brynden-Tully;Theon-Greyjoy;6
Brynden-Tully;Tyrion-Lannister;4
Brynden-Tully;Tywin-Lannister;10
Brynden-Tully;Walder-Frey;7
Bump;Varamyr;5
Butterbumps;Olenna-Redwyne;4
Butterbumps;Sansa-Stark;6
Byam-Flint;Craster;3
Caggo;Gerris-Drinkwater;3
Caggo;Lucifer-Long;3
Caggo;Meris;7
Caggo;Quentyn-Martell;7
Caggo;Tattered-Prince;4
Caleotte;Doran-Martell;11
Caleotte;Gregor-Clegane;4
Caleotte;Obara-Sand;5
Camarron;Spotted-Cat;3
Captain-Myraham;Theon-Greyjoy;4
Captain-Myraham-Daughter;Theon-Greyjoy;3
Catelyn-Stark;Cersei-Lannister;30
Catelyn-Stark;Cleos-Frey;9
Catelyn-Stark;Colemon;3
Catelyn-Stark;Colen-of-Greenpools;6
Catelyn-Stark;Dacey-Mormont;5
Catelyn-Stark;Desmond-Grell;9
Catelyn-Stark;Donnel-Waynwood;3
Catelyn-Stark;Eddard-Stark;88
Catelyn-Stark;Edmure-Tully;42
Catelyn-Stark;Elmar-Frey;5
Catelyn-Stark;Eon-Hunter;3
Catelyn-Stark;Hallis-Mollen;16
Catelyn-Stark;Hoster-Tully;27
Catelyn-Stark;Hyle-Hunt;3
Catelyn-Stark;Jaime-Lannister;59
Catelyn-Stark;Jason-Mallister;5
Catelyn-Stark;Jeyne-Westerling;13
Catelyn-Stark;Joffrey-Baratheon;11
Catelyn-Stark;Jon-Arryn;11
Catelyn-Stark;Jon-Snow;14
Catelyn-Stark;Jon-Umber-(Greatjon);14
Catelyn-Stark;Loras-Tyrell;6
Catelyn-Stark;Lothar-Frey;3
Catelyn-Stark;Luwin;14
Catelyn-Stark;Lysa-Arryn;55
Catelyn-Stark;Maege-Mormont;6
Catelyn-Stark;Margaery-Tyrell;4
Catelyn-Stark;Marillion;6
Catelyn-Stark;Marq-Piper;3
Catelyn-Stark;Masha-Heddle;5
Catelyn-Stark;Mathis-Rowan;3
Catelyn-Stark;Moreo-Tumitis;3
Catelyn-Stark;Mya-Stone;9
Catelyn-Stark;Mychel-Redfort;3
Catelyn-Stark;Nestor-Royce;3
Catelyn-Stark;Petyr-Baelish;31
Catelyn-Stark;Randyll-Tarly;6
Catelyn-Stark;Raynald-Westerling;5
Catelyn-Stark;Renly-Baratheon;55
Catelyn-Stark;Rickard-Karstark;12
Catelyn-Stark;Rickon-Stark;6
Catelyn-Stark;Robar-Royce;7
Catelyn-Stark;Robb-Stark;128
Catelyn-Stark;Robert-Arryn;3
Catelyn-Stark;Robert-Baratheon;27
Catelyn-Stark;Robin-Ryger;3
Catelyn-Stark;Rodrik-Cassel;28
Catelyn-Stark;Roose-Bolton;10
Catelyn-Stark;Roslin-Frey;7
Catelyn-Stark;Ryman-Frey;6
Catelyn-Stark;Sansa-Stark;32
Catelyn-Stark;Stafford-Lannister;3
Catelyn-Stark;Stannis-Baratheon;24
Catelyn-Stark;Stevron-Frey;5
Catelyn-Stark;Tansy;8
Catelyn-Stark;Theon-Greyjoy;14
Catelyn-Stark;Tyrion-Lannister;69
Catelyn-Stark;Tytos-Blackwood;4
Catelyn-Stark;Tywin-Lannister;21
Catelyn-Stark;Utherydes-Wayn;3
Catelyn-Stark;Vardis-Egen;5
Catelyn-Stark;Varys;10
Catelyn-Stark;Vyman;13
Catelyn-Stark;Walder-Frey;38
Catelyn-Stark;Wendel-Manderly;10
Catelyn-Stark;Willis-Wode;5
Cayn;Eddard-Stark;7
Cayn;Renly-Baratheon;3
Cayn;Tomard;6
Cedra;Garin-(orphan);5
Cedric-Payne;Podrick-Payne;3
Cellador;Clydas;3
Cellador;Jon-Snow;3
Cellador;Othell-Yarwyck;8
Cersei-Lannister;Chiswyck;3
Cersei-Lannister;Cleos-Frey;6
Cersei-Lannister;Daenerys-Targaryen;3
Cersei-Lannister;Doran-Martell;3
Cersei-Lannister;Dorcas;18
Cersei-Lannister;Dunsen;16
Cersei-Lannister;Eddard-Stark;91
Cersei-Lannister;Elia-Martell;4
Cersei-Lannister;Ellaria-Sand;4
Cersei-Lannister;Falyse-Stokeworth;14
Cersei-Lannister;Garlan-Tyrell;3
Cersei-Lannister;Garth-Tyrell;3
Cersei-Lannister;Gregor-Clegane;21
Cersei-Lannister;Gyles-Rosby;24
Cersei-Lannister;Harys-Swyft;4
Cersei-Lannister;High-Septon-(Tyrions);3
Cersei-Lannister;High-Sparrow;35
Cersei-Lannister;Ilyn-Payne;34
Cersei-Lannister;Jacelyn-Bywater;4
Cersei-Lannister;Jaime-Lannister;130
Cersei-Lannister;Jalabhar-Xho;3
Cersei-Lannister;Janos-Slynt;13
Cersei-Lannister;Jocelyn-Swyft;13
Cersei-Lannister;Joffrey-Baratheon;173
Cersei-Lannister;Jon-Arryn;7
Cersei-Lannister;Jon-Snow;7
Cersei-Lannister;Jory-Cassel;5
Cersei-Lannister;Kevan-Lannister;24
Cersei-Lannister;Lancel-Lannister;38
Cersei-Lannister;Loras-Tyrell;24
Cersei-Lannister;Lysa-Arryn;9
Cersei-Lannister;Mace-Tyrell;26
Cersei-Lannister;Maegor-I-Targaryen;3
Cersei-Lannister;Maggy;5
Cersei-Lannister;Mandon-Moore;4
Cersei-Lannister;Margaery-Tyrell;79
Cersei-Lannister;Mark-Mullendore;3
Cersei-Lannister;Melara-Hetherspoon;5
Cersei-Lannister;Meryn-Trant;46
Cersei-Lannister;Moelle;4
Cersei-Lannister;Moon-Boy;5
Cersei-Lannister;Mordane;3
Cersei-Lannister;Myrcella-Baratheon;19
Cersei-Lannister;Oberyn-Martell;9
Cersei-Lannister;Olenna-Redwyne;11
Cersei-Lannister;Orton-Merryweather;9
Cersei-Lannister;Osfryd-Kettleblack;15
Cersei-Lannister;Osmund-Kettleblack;37
Cersei-Lannister;Osney-Kettleblack;30
Cersei-Lannister;Petyr-Baelish;27
Cersei-Lannister;Polliver;9
Cersei-Lannister;Preston-Greenfield;3
Cersei-Lannister;Pycelle;34
Cersei-Lannister;Qyburn;30
Cersei-Lannister;Rafford;16
Cersei-Lannister;Raynard;3
Cersei-Lannister;Renly-Baratheon;12
Cersei-Lannister;Rhaegar-Targaryen;8
Cersei-Lannister;Robb-Stark;15
Cersei-Lannister;Robert-Baratheon;134
Cersei-Lannister;Robert-Strong;4
Cersei-Lannister;Sandor-Clegane;19
Cersei-Lannister;Sansa-Stark;95
Cersei-Lannister;Scolera;5
Cersei-Lannister;Senelle;9
Cersei-Lannister;Shae;9
Cersei-Lannister;Stannis-Baratheon;42
Cersei-Lannister;Taena-of-Myr;46
Cersei-Lannister;Tallad;4
Cersei-Lannister;Tanda-Stokeworth;3
Cersei-Lannister;Tickler;11
Cersei-Lannister;Tommen-Baratheon;111
Cersei-Lannister;Tyrion-Lannister;209
Cersei-Lannister;Tywin-Lannister;57
Cersei-Lannister;Unella;13
Cersei-Lannister;Varys;53
Cersei-Lannister;Vayon-Poole;4
Cersei-Lannister;Vylarr;3
Cersei-Lannister;Walder-Frey;5
Cersei-Lannister;Willas-Tyrell;5
Chataya;Tyrion-Lannister;10
Chayle;Mikken;4
Chella;Shae;4
Chella;Tyrion-Lannister;8
Chella;Varys;4
Chett;Jeor-Mormont;6
Chett;Jon-Snow;9
Chett;Lark;9
Chett;Qhorin-Halfhand;3
Chett;Samwell-Tarly;10
Chett;Small-Paul;8
Chiggen;Tyrion-Lannister;5
Chiggen;Willis-Wode;3
Chiswyck;Dunsen;3
Chiswyck;Gregor-Clegane;4
Chiswyck;Ilyn-Payne;3
Chiswyck;Joffrey-Baratheon;3
Chiswyck;Meryn-Trant;3
Chiswyck;Polliver;4
Chiswyck;Rafford;7
Chiswyck;Sandor-Clegane;3
Chiswyck;Tickler;5
Chiswyck;Weese;6
Clayton-Suggs;Godry-Farring;5
Clayton-Suggs;Stannis-Baratheon;6
Clement-Piper;Jaime-Lannister;3
Clement-Piper;Karyl-Vance;4
Cleon;Daenerys-Targaryen;13
Cleon;Ghael;5
Cleon;Quentyn-Martell;3
Cleos-Frey;Eddard-Stark;3
Cleos-Frey;Jaime-Lannister;32
Cleos-Frey;Robb-Stark;11
Cleos-Frey;Tyrion-Lannister;13
Cletus-Yronwood;Daenerys-Targaryen;3
Cletus-Yronwood;Gerris-Drinkwater;5
Cletus-Yronwood;Kedry;3
Cletus-Yronwood;Quentyn-Martell;7
Cley-Cerwyn;Donella-Hornwood;3
Cley-Cerwyn;Rodrik-Cassel;4
Clubfoot-Karl;Craster;6
Clubfoot-Karl;Samwell-Tarly;3
Clydas;Hobb;6
Clydas;Jon-Snow;30
Clydas;Mully;4
Clydas;Samwell-Tarly;9
Clydas;Stannis-Baratheon;3
Cohollo;Daenerys-Targaryen;7
Cohollo;Drogo;9
Cohollo;Haggo;7
Cohollo;Qotho;6
Coldhands;Gilly;3
Coldhands;Hodor;4
Coldhands;Meera-Reed;3
Colemon;Gretchel;5
Colemon;Maddy;5
Colemon;Petyr-Baelish;6
Colemon;Robert-Arryn;7
Colemon;Vardis-Egen;4
Colen-of-Greenpools;Renly-Baratheon;3
Conn;Coratt;5
Conn;Shagga;9
Conn;Tyrion-Lannister;6
Corliss-Penny;Stannis-Baratheon;3
Cortnay-Penrose;Davos-Seaworth;5
Cortnay-Penrose;Renly-Baratheon;3
Cortnay-Penrose;Stannis-Baratheon;18
Cortnay-Penrose;Tyrion-Lannister;3
Cortnay-Penrose;Varys;3
Cotter-Pyke;Denys-Mallister;18
Cotter-Pyke;Eddison-Tollett;3
Cotter-Pyke;Jon-Snow;14
Cotter-Pyke;Othell-Yarwyck;6
Cotter-Pyke;Pypar;3
Cotter-Pyke;Samwell-Tarly;10
Cotter-Pyke;Selyse-Florent;3
Cotter-Pyke;Stannis-Baratheon;5
Craster;Dirk;6
Craster;Dywen;7
Craster;Eddison-Tollett;6
Craster;Gilly;24
Craster;Grenn;3
Craster;Jeor-Mormont;30
Craster;Jojen-Reed;3
Craster;Jon-Snow;36
Craster;Mance-Rayder;10
Craster;Samwell-Tarly;48
Craster;Thoren-Smallwood;4
Craster;Tormund;3
Creighton-Longbough;Illifer;15
Creighton-Longbough;Shadrich;4
Cressen;Davos-Seaworth;14
Cressen;Melisandre;7
Cressen;Patchface;8
Cressen;Pylos;17
Cressen;Renly-Baratheon;4
Cressen;Robert-Baratheon;4
Cressen;Selyse-Florent;3
Cressen;Shireen-Baratheon;6
Cressen;Stannis-Baratheon;21
Cromm;Grimtongue;4
Cromm;Hagen;4
Cutjack;Gendry;3
Cutjack;Kurz;4
Cutjack;Tarber;3
Daario-Naharis;Daenerys-Targaryen;65
Daario-Naharis;Drogo;3
Daario-Naharis;Grey-Worm;6
Daario-Naharis;Groleo;4
Daario-Naharis;Hero;7
Daario-Naharis;Hizdahr-zo-Loraq;14
Daario-Naharis;Irri;10
Daario-Naharis;Jhiqui;5
Daario-Naharis;Jhogo;9
Daario-Naharis;Jorah-Mormont;10
Daario-Naharis;Missandei;4
Daario-Naharis;Prendahl-na-Ghezn;3
Daario-Naharis;Quentyn-Martell;5
Daario-Naharis;Rakharo;4
Daario-Naharis;Sallor;3
Daario-Naharis;Skahaz-mo-Kandaq;9
Dacey-Mormont;Maege-Mormont;3
Dacey-Mormont;Robb-Stark;3
Daemon-Sand;Doran-Martell;3
Daemon-Sand;Oberyn-Martell;3
Daenerys-Targaryen;Daeron-II-Targaryen;3
Daenerys-Targaryen;Doran-Martell;3
Daenerys-Targaryen;Doreah;18
Daenerys-Targaryen;Drogo;123
Daenerys-Targaryen;Eddard-Stark;5
Daenerys-Targaryen;Eroeh;8
Daenerys-Targaryen;Ezzara;3
Daenerys-Targaryen;Galazza-Galare;19
Daenerys-Targaryen;Gerris-Drinkwater;15
Daenerys-Targaryen;Ghael;8
Daenerys-Targaryen;Grey-Worm;25
Daenerys-Targaryen;Groleo;10
Daenerys-Targaryen;Haggo;12
Daenerys-Targaryen;Hero;5
Daenerys-Targaryen;Hizdahr-zo-Loraq;96
Daenerys-Targaryen;Illyrio-Mopatis;36
Daenerys-Targaryen;Irri;73
Daenerys-Targaryen;Jhiqui;65
Daenerys-Targaryen;Jhogo;39
Daenerys-Targaryen;Jon-Connington;6
Daenerys-Targaryen;Jorah-Mormont;161
Daenerys-Targaryen;Kraznys-mo-Nakloz;16
Daenerys-Targaryen;Lynesse-Hightower;3
Daenerys-Targaryen;Lysono-Maar;3
Daenerys-Targaryen;Mace-Tyrell;3
Daenerys-Targaryen;Marselen;3
Daenerys-Targaryen;Meris;6
Daenerys-Targaryen;Mero;5
Daenerys-Targaryen;Mezzara;4
Daenerys-Targaryen;Miklaz;3
Daenerys-Targaryen;Mirri-Maz-Duur;34
Daenerys-Targaryen;Missandei;63
Daenerys-Targaryen;Moqorro;3
Daenerys-Targaryen;Oznak-zo-Pahl;4
Daenerys-Targaryen;Penny;4
Daenerys-Targaryen;Pono;4
Daenerys-Targaryen;Pyat-Pree;14
Daenerys-Targaryen;Qavo-Nogarys;5
Daenerys-Targaryen;Qezza;6
Daenerys-Targaryen;Qotho;18
Daenerys-Targaryen;Quaithe;11
Daenerys-Targaryen;Quaro;5
Daenerys-Targaryen;Quentyn-Martell;58
Daenerys-Targaryen;Rakharo;22
Daenerys-Targaryen;Reznak-mo-Reznak;19
Daenerys-Targaryen;Rhaegar-Targaryen;27
Daenerys-Targaryen;Rhaegel-Targaryen;5
Daenerys-Targaryen;Robert-Baratheon;26
Daenerys-Targaryen;Skahaz-mo-Kandaq;33
Daenerys-Targaryen;Spotted-Cat;3
Daenerys-Targaryen;Symon-Stripeback;4
Daenerys-Targaryen;Tattered-Prince;4
Daenerys-Targaryen;Tyrion-Lannister;17
Daenerys-Targaryen;Varys;8
Daenerys-Targaryen;Victarion-Greyjoy;7
Daenerys-Targaryen;Viserys-Targaryen;55
Daenerys-Targaryen;Xaro-Xhoan-Daxos;29
Daenerys-Targaryen;Yurkhaz-zo-Yunzak;4
Daeron-I-Targaryen;Shireen-Baratheon;3
Dagmer;Rodrik-Cassel;3
Dagmer;Theon-Greyjoy;7
Dalbridge;Ebben;4
Dalbridge;Jon-Snow;4
Dalbridge;Qhorin-Halfhand;5
Dalla;Gilly;10
Dalla;Jon-Snow;6
Dalla;Mance-Rayder;15
Dalla;Melisandre;3
Dalla;Stannis-Baratheon;5
Dalla;Val;12
Damon-Dance-for-Me;Grunt;3
Damon-Dance-for-Me;Ramsay-Snow;7
Damon-Dance-for-Me;Skinner;7
Damon-Dance-for-Me;Sour-Alyn;4
Damon-Dance-for-Me;Theon-Greyjoy;5
Danwell-Frey;Hosteen-Frey;3
Danwell-Frey;Jared-Frey;3
Danwell-Frey;Walder-Frey;3
Dareon;Gilly;7
Dareon;Jon-Snow;6
Dareon;Lanna-(Happy-Port);4
Dareon;Samwell-Tarly;26
Daryn-Hornwood;Eddard-Stark;3
Daryn-Hornwood;Torrhen-Karstark;3
Daven-Lannister;Emmon-Frey;3
Daven-Lannister;Jaime-Lannister;12
Davos-Seaworth;Devan-Seaworth;9
Davos-Seaworth;Eddard-Stark;4
Davos-Seaworth;Edric-Storm;19
Davos-Seaworth;Garth-(Wolfs-Den);4
Davos-Seaworth;Godric-Borrell;9
Davos-Seaworth;Guncer-Sunglass;3
Davos-Seaworth;Imry-Florent;3
Davos-Seaworth;Joffrey-Baratheon;10
Davos-Seaworth;Khorane-Sathmantes;4
Davos-Seaworth;Lamprey;8
Davos-Seaworth;Leona-Woolfield;3
Davos-Seaworth;Marlon-Manderly;5
Davos-Seaworth;Matthos-Seaworth;3
Davos-Seaworth;Melisandre;64
Davos-Seaworth;Monford-Velaryon;3
Davos-Seaworth;Porridge;6
Davos-Seaworth;Pylos;24
Davos-Seaworth;Renly-Baratheon;6
Davos-Seaworth;Robb-Stark;3
Davos-Seaworth;Robett-Glover;4
Davos-Seaworth;Salladhor-Saan;41
Davos-Seaworth;Selyse-Florent;6
Davos-Seaworth;Shireen-Baratheon;9
Davos-Seaworth;Stannis-Baratheon;131
Davos-Seaworth;Sybell-Spicer;3
Davos-Seaworth;Wyman-Manderly;32
Denyo-Terys;Ternesio-Terys;3
Denys-Mallister;Eddison-Tollett;3
Denys-Mallister;Janos-Slynt;3
Denys-Mallister;Jon-Snow;4
Denys-Mallister;Othell-Yarwyck;4
Denys-Mallister;Pypar;4
Denys-Mallister;Samwell-Tarly;14
Denzo-Dhan;Meris;3
Desmond;Eddard-Stark;4
Desmond-Grell;Edmure-Tully;8
Desmond-Grell;Robb-Stark;4
Desmond-Grell;Utherydes-Wayn;9
Devan-Seaworth;Jon-Snow;5
Devan-Seaworth;Melisandre;4
Devan-Seaworth;Pylos;3
Devan-Seaworth;Renly-Baratheon;3
Devan-Seaworth;Stannis-Baratheon;31
Dick-Crabb;Eustace-Brune;3
Dick-Crabb;Jaime-Lannister;3
Dick-Crabb;Podrick-Payne;9
Dick-Crabb;Renly-Baratheon;3
Dick-Follard;Jon-Snow;3
Dick-Follard;Satin;5
Dick-Straw;Hugh-Hungerford;3
Dick-Straw;Tattered-Prince;4
Dirk;Samwell-Tarly;4
Dolf;Shagga;10
Donal-Noye;Jeor-Mormont;4
Donal-Noye;Jon-Snow;47
Donal-Noye;Mag-Mar-Tun-Doh-Weg;6
Donal-Noye;Mance-Rayder;3
Donal-Noye;Qhorin-Halfhand;6
Donal-Noye;Stannis-Baratheon;4
Donella-Hornwood;Leobald-Tallhart;3
Donella-Hornwood;Luwin;7
Donella-Hornwood;Mors-Umber;3
Donella-Hornwood;Ramsay-Snow;3
Donella-Hornwood;Rodrik-Cassel;4
Dontos-Hollard;Joffrey-Baratheon;22
Dontos-Hollard;Lothor-Brune;3
Dontos-Hollard;Moon-Boy;8
Dontos-Hollard;Petyr-Baelish;4
Dontos-Hollard;Sansa-Stark;39
Dontos-Hollard;Stannis-Baratheon;3
Dontos-Hollard;Tyrion-Lannister;14
Dontos-Hollard;Willas-Tyrell;3
Doran-Martell;Ellaria-Sand;3
Doran-Martell;Gregor-Clegane;11
Doran-Martell;Myrcella-Baratheon;15
Doran-Martell;Nymeria-Sand;7
Doran-Martell;Obara-Sand;12
Doran-Martell;Oberyn-Martell;14
Doran-Martell;Quentyn-Martell;4
Doran-Martell;Robert-Baratheon;3
Doran-Martell;Tyene-Sand;6
Doran-Martell;Tyrion-Lannister;13
Doran-Martell;Tywin-Lannister;4
Doran-Martell;Varys;4
Doran-Martell;Viserys-Targaryen;3
Dorcas;Jocelyn-Swyft;8
Dorcas;Margaery-Tyrell;3
Dorcas;Osney-Kettleblack;3
Dorcas;Qyburn;3
Dorcas;Taena-of-Myr;6
Doreah;Drogo;5
Doreah;Irri;14
Doreah;Jhiqui;11
Doreah;Jorah-Mormont;3
Doreah;Viserys-Targaryen;3
Draqaz;Miklaz;3
Drennan;Squint;3
Drennan;Theon-Greyjoy;3
Drogo;Haggo;9
Drogo;Illyrio-Mopatis;16
Drogo;Irri;12
Drogo;Jhiqui;5
Drogo;Jhogo;7
Drogo;Jommo;3
Drogo;Jorah-Mormont;28
Drogo;Mirri-Maz-Duur;12
Drogo;Ogo;11
Drogo;Pono;4
Drogo;Qotho;13
Drogo;Quaro;3
Drogo;Rakharo;4
Drogo;Rhaego;5
Drogo;Robert-Baratheon;3
Drogo;Viserys-Targaryen;26
Dryn;Tormund;3
Dunsen;Gregor-Clegane;21
Dunsen;Ilyn-Payne;16
Dunsen;Joffrey-Baratheon;9
Dunsen;Meryn-Trant;16
Dunsen;Polliver;16
Dunsen;Rafford;23
Dunsen;Sandor-Clegane;10
Dunsen;Tickler;12
Dunsen;Weese;3
Dunstan-Drumm;Rodrik-Harlaw;3
Dunstan-Drumm;Victarion-Greyjoy;3
Dywen;Eddison-Tollett;5
Dywen;Grenn;12
Dywen;Jeor-Mormont;4
Dywen;Jon-Snow;13
Dywen;Samwell-Tarly;6
Ebben;Jon-Snow;10
Ebben;Qhorin-Halfhand;8
Ebben;Stonesnake;4
Eddard-Stark;Edmure-Tully;3
Eddard-Stark;Galbart-Glover;4
Eddard-Stark;Gendry;3
Eddard-Stark;Gerold-Hightower;3
Eddard-Stark;Gregor-Clegane;13
Eddard-Stark;Harwin;5
Eddard-Stark;High-Septon-(fat_one);4
Eddard-Stark;Howland-Reed;3
Eddard-Stark;Ilyn-Payne;11
Eddard-Stark;Jacks;4
Eddard-Stark;Jaime-Lannister;33
Eddard-Stark;Janos-Slynt;11
Eddard-Stark;Joffrey-Baratheon;41
Eddard-Stark;Jon-Arryn;51
Eddard-Stark;Jon-Snow;65
Eddard-Stark;Jory-Cassel;32
Eddard-Stark;Joss;5
Eddard-Stark;Loras-Tyrell;12
Eddard-Stark;Luwin;19
Eddard-Stark;Lyanna-Stark;19
Eddard-Stark;Lysa-Arryn;12
Eddard-Stark;Maron-Greyjoy;3
Eddard-Stark;Marq-Piper;3
Eddard-Stark;Mordane;11
Eddard-Stark;Mycah;3
Eddard-Stark;Petyr-Baelish;85
Eddard-Stark;Porther;4
Eddard-Stark;Pycelle;36
Eddard-Stark;Ramsay-Snow;4
Eddard-Stark;Raymun-Darry;4
Eddard-Stark;Renly-Baratheon;38
Eddard-Stark;Rhaegar-Targaryen;10
Eddard-Stark;Rickard-Karstark;4
Eddard-Stark;Rickon-Stark;15
Eddard-Stark;Robb-Stark;46
Eddard-Stark;Robert-Baratheon;334
Eddard-Stark;Rodrik-Cassel;7
Eddard-Stark;Roose-Bolton;5
Eddard-Stark;Sandor-Clegane;14
Eddard-Stark;Sansa-Stark;43
Eddard-Stark;Stannis-Baratheon;32
Eddard-Stark;Syrio-Forel;6
Eddard-Stark;Theon-Greyjoy;31
Eddard-Stark;Tobho-Mott;7
Eddard-Stark;Tomard;15
Eddard-Stark;Torrhen-Karstark;5
Eddard-Stark;Torrhen-Stark;3
Eddard-Stark;Tregar;4
Eddard-Stark;Tyrion-Lannister;40
Eddard-Stark;Tywin-Lannister;18
Eddard-Stark;Varly;4
Eddard-Stark;Varys;64
Eddard-Stark;Vayon-Poole;12
Eddard-Stark;Willam-Dustin;4
Eddard-Stark;Wyl-(guard);3
Eddard-Stark;Wylla;3
Eddard-Stark;Wyman-Manderly;4
Eddison-Tollett;Emmett;8
Eddison-Tollett;Gilly;3
Eddison-Tollett;Grenn;13
Eddison-Tollett;Hobb;4
Eddison-Tollett;Janos-Slynt;4
Eddison-Tollett;Jeor-Mormont;9
Eddison-Tollett;Jon-Snow;41
Eddison-Tollett;Mully;3
Eddison-Tollett;Othell-Yarwyck;3
Eddison-Tollett;Pypar;5
Eddison-Tollett;Samwell-Tarly;19
Eddison-Tollett;Satin;3
Eddison-Tollett;Watt;3
Edmure-Tully;Elmar-Frey;3
Edmure-Tully;Emmon-Frey;11
Edmure-Tully;Forley-Prester;3
Edmure-Tully;Hoster-Tully;21
Edmure-Tully;Ilyn-Payne;4
Edmure-Tully;Jaime-Lannister;35
Edmure-Tully;Karyl-Vance;4
Edmure-Tully;Lothar-Frey;4
Edmure-Tully;Lysa-Arryn;5
Edmure-Tully;Marq-Piper;8
Edmure-Tully;Petyr-Baelish;4
Edmure-Tully;Robb-Stark;51
Edmure-Tully;Roslin-Frey;19
Edmure-Tully;Ryman-Frey;5
Edmure-Tully;Tansy;3
Edmure-Tully;Tommen-Baratheon;4
Edmure-Tully;Tytos-Blackwood;3
Edmure-Tully;Tywin-Lannister;11
Edmure-Tully;Walder-Frey;13
Edric-Storm;Pylos;9
Edric-Storm;Robert-Baratheon;3
Edric-Storm;Shireen-Baratheon;3
Edric-Storm;Stannis-Baratheon;6
Edwyn-Frey;Jaime-Lannister;9
Edwyn-Frey;Ryman-Frey;5
Edwyn-Frey;Walder-Rivers;8
Elder-Brother;Meribald;3
